	HandOpen
309	4.887585532746823
310	381.2316715542522
311	508.3088954056696
312	19.550342130987293
313	4.887585532746823
314	185.72825024437927
315	610.9481915933529
316	39.100684261974585
317	9.775171065493646
318	24.437927663734115
319	552.297165200391
320	161.29032258064515
321	4.887585532746823
322	9.775171065493646
323	400.7820136852395
324	518.0840664711633
325	19.550342130987293
326	9.775171065493646
327	200.39100684261976
328	620.7233626588466
329	34.21309872922776
330	4.887585532746823
331	39.100684261974585
332	547.4095796676442
333	175.95307917888562
334	14.662756598240469
335	9.775171065493646
336	386.119257086999
337	508.3088954056696
338	19.550342130987293
339	4.887585532746823
340	185.72825024437927
341	615.8357771260997
342	39.100684261974585
343	4.887585532746823
344	39.100684261974585
345	581.622678396872
346	195.50342130987292
347	19.550342130987293
348	4.887585532746823
349	386.119257086999
350	513.1964809384165
351	24.437927663734115
352	4.887585532746823
353	200.39100684261976
354	635.386119257087
355	34.21309872922776
356	0
357	29.325513196480937
358	562.0723362658847
359	180.84066471163246
360	4.887585532746823
361	9.775171065493646
362	386.119257086999
363	532.7468230694037
364	19.550342130987293
365	0
366	190.6158357771261
367	650.0488758553274
368	43.988269794721404
369	4.887585532746823
370	14.662756598240469
371	542.5219941348973
372	180.84066471163246
373	9.775171065493646
374	0
375	386.119257086999
376	532.7468230694037
377	19.550342130987293
378	0
379	175.95307917888562
380	620.7233626588466
381	43.988269794721404
382	0
383	19.550342130987293
384	571.8475073313783
385	195.50342130987292
386	14.662756598240469
387	4.887585532746823
388	381.2316715542522
389	537.6344086021505
390	19.550342130987293
391	0
392	166.177908113392
393	625.6109481915934
394	39.100684261974585
395	4.887585532746823
396	9.775171065493646
397	552.297165200391
398	185.72825024437927
399	9.775171065493646
400	4.887585532746823
401	381.2316715542522
402	552.297165200391
403	19.550342130987293
404	9.775171065493646
405	156.40273704789834
406	640.2737047898338
407	48.87585532746823
408	0
409	175.95307917888562
410	640.2737047898338
411	48.87585532746823
412	4.887585532746823
413	185.72825024437927
414	625.6109481915934
415	43.988269794721404
416	4.887585532746823
417	29.325513196480937
418	552.297165200391
419	205.27859237536657
420	9.775171065493646
421	4.887585532746823
422	342.1309872922776
423	562.0723362658847
424	19.550342130987293
425	4.887585532746823
426	190.6158357771261
427	659.8240469208212
428	53.763440860215056
429	4.887585532746823
430	151.5151515151515
431	630.4985337243402
432	53.763440860215056
433	4.887585532746823
434	151.5151515151515
435	630.4985337243402
436	43.988269794721404
437	4.887585532746823
438	19.550342130987293
439	557.1847507331378
440	200.39100684261976
441	9.775171065493646
442	9.775171065493646
443	361.6813294232649
444	522.9716520039101
445	19.550342130987293
446	4.887585532746823
447	146.6275659824047
448	620.7233626588466
449	34.21309872922776
450	4.887585532746823
451	14.662756598240469
